identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10263:60	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10263:82	generator_specific	1	0	1	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	junk
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10266:37	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10269:37	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10271:37	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10275:37	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10276:37	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10285:37	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10289:37	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src/lens_blur/lens_blur.halide_generated.cpp:10295:37	generator_specific	1	1	0	_ZL31lens_blur_par_for_f26_s0_v2_v18PviPh	
