identifier	region	points	kept_points	filtered_points	functions	filtered_by
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3809:28	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3810:60	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3810:83	generator_specific	1	0	1	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	junk
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3814:28	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3816:29	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3817:29	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3818:100	generator_specific	1	0	1	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	junk
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3826:49	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3827:113	generator_specific	1	0	1	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	junk
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3827:81	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3831:32	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3832:31	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3834:32	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3836:31	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3841:30	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3843:31	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
cxx_add_to_sub:/tmp/claude-1000/-home-ardi-project-dsl-mutants-halide/79c69961-ec65-41df-a717-1c36536a2c1f/scratchpad/src14/nl_means/nl_means.halide_generated.cpp:3853:26	generator_specific	1	1	0	_ZL40nl_means_par_for_non_local_means_s0_y_tyPviPh	
